.id,gene_name,gene_id,lsv_id,mean_psi_per_lsv_junction,stdev_psi_per_lsv_junction,num_junctions,num_exons,de_novo_junctions,seqid,strand,lsv_junc,junc_start,junc_end,ir_start,ir_end,paste_into_igv_junction,exon_type,color_gene_name,alpha_gene_name,label_junction
ctrl_ctrl,SEPTIN11,ENSG00000138758.12,ENSG00000138758.12:s:77032457-77032553,0.0093,0.0033,3,3,1,chr4,+,ENSG00000138758.12:s:77032457-77032553_77032553-77034497,77032553,77034497,77032554,77033467,chr4:77032553-77034497,source,non-NMD rescued,0,""
ctrl_ctrl,SEPTIN11,ENSG00000138758.12,ENSG00000138758.12:t:77034497-77034821,0.0012,0,5,5,1,chr4,+,ENSG00000138758.12:t:77034497-77034821_77032553-77034497,77032553,77034497,77033651,77034496,chr4:77032553-77034497,target,non-NMD rescued,0,""
ctrl_ctrl,FRAS1,ENSG00000138759.20,ENSG00000138759.20:s:78424388-78424420,0.0307,0.0145,2,2,1,chr4,+,ENSG00000138759.20:s:78424388-78424420_78424420-78429101,78424420,78429101,,,chr4:78424420-78429101,source,non-NMD rescued,0,""
ctrl_ctrl,KIF21A,ENSG00000139116.19,ENSG00000139116.19:s:39442927-39443390,7e-04,0,2,3,1,chr12,-,ENSG00000139116.19:s:39442927-39443390_39389244-39442927,39389244,39442927,,,chr12:39389244-39442927,source,non-NMD rescued,0,""
ctrl_ctrl,KIF21A,ENSG00000139116.19,ENSG00000139116.19:t:39370039-39370261,2e-04,0,6,6,1,chr12,-,ENSG00000139116.19:t:39370039-39370261_39370261-39386971,39370261,39386971,,,chr12:39370261-39386971,target,non-NMD rescued,0,""
ctrl_ctrl,GRTP1,ENSG00000139835.14,ENSG00000139835.14:s:113350601-113350973,0.0019,5e-04,2,2,1,chr13,-,ENSG00000139835.14:s:113350601-113350973_113344959-113350601,113344959,113350601,,,chr13:113344959-113350601,source,non-NMD rescued,0,""
ctrl_ctrl,NKD1,ENSG00000140807.7,ENSG00000140807.7:s:50608294-50608360,0.0018,8e-04,3,4,1,chr16,+,ENSG00000140807.7:s:50608294-50608360_50608360-50620845,50608360,50620845,,,chr16:50608360-50620845,source,non-NMD rescued,0,""
ctrl_ctrl,NKD1,ENSG00000140807.7,ENSG00000140807.7:t:50621602-50621708,0.0026,0.0012,2,3,1,chr16,+,ENSG00000140807.7:t:50621602-50621708_50620949-50621602,50620949,50621602,,,chr16:50620949-50621602,target,NMD rescued,0,""
ctrl_ctrl,ZFHX3,ENSG00000140836.17,ENSG00000140836.17:s:73236799-na,0.0106,0.0119,2,3,1,chr16,-,ENSG00000140836.17:s:73236799-na_73234062-73236799,73234062,73236799,,,chr16:73234062-73236799,source,non-NMD rescued,0,""
ctrl_ctrl,CEP131,ENSG00000141577.14,ENSG00000141577.14:s:81208928-81209022,0.0017,3e-04,2,3,1,chr17,-,ENSG00000141577.14:s:81208928-81209022_81208356-81208928,81208356,81208928,,,chr17:81208356-81208928,source,non-NMD rescued,0,""
ctrl_ctrl,CEP131,ENSG00000141577.14,ENSG00000141577.14:t:81207125-81207239,0.0017,3e-04,2,3,1,chr17,-,ENSG00000141577.14:t:81207125-81207239_81207239-81208144,81207239,81208144,,,chr17:81207239-81208144,target,non-NMD rescued,0,""
ctrl_ctrl,PRELID3A,ENSG00000141391.14,ENSG00000141391.14:t:12431150-12432238,0.0012,2e-04,3,3,1,chr18,+,ENSG00000141391.14:t:12431150-12432238_12430292-12431150,12430292,12431150,,,chr18:12430292-12431150,target,non-NMD rescued,0,""
ctrl_ctrl,RPTOR,ENSG00000141564.15,ENSG00000141564.15:s:80892729-80892869,0.0012,1e-04,2,3,1,chr17,+,ENSG00000141564.15:s:80892729-80892869_80892869-80908811,80892869,80908811,,,chr17:80892869-80908811,source,non-NMD rescued,0,""
ctrl_ctrl,RPTOR,ENSG00000141564.15,ENSG00000141564.15:t:80908811-80908929,0.0014,1e-04,2,3,1,chr17,+,ENSG00000141564.15:t:80908811-80908929_80892869-80908811,80892869,80908811,,,chr17:80892869-80908811,target,non-NMD rescued,0,""
ctrl_ctrl,IGLON5,ENSG00000142549.10,ENSG00000142549.10:t:51322064-51322142,7e-04,0,3,3,1,chr19,+,ENSG00000142549.10:t:51322064-51322142_51320670-51322064,51320670,51322064,51311927,51322063,chr19:51320670-51322064,target,non-NMD rescued,0,""
ctrl_ctrl,FBN3,ENSG00000142449.13,ENSG00000142449.13:t:8083247-8083372,0.0068,0.007,2,3,1,chr19,-,ENSG00000142449.13:t:8083247-8083372_8083372-8084235,8083372,8084235,,,chr19:8083372-8084235,target,non-NMD rescued,0,""
ctrl_ctrl,POU2F1,ENSG00000143190.23,ENSG00000143190.23:t:167332470-167332535,0.01,0.0076,8,9,1,chr1,+,ENSG00000143190.23:t:167332470-167332535_167221737-167332470,167221737,167332470,,,chr1:167221737-167332470,target,non-NMD rescued,0,""
ctrl_ctrl,CNGA3,ENSG00000144191.12,ENSG00000144191.12:s:98369939-98370076,0.0264,0.0188,2,3,1,chr2,+,ENSG00000144191.12:s:98369939-98370076_98370076-98375922,98370076,98375922,,,chr2:98370076-98375922,source,non-NMD rescued,0,""
ctrl_ctrl,CNGA3,ENSG00000144191.12,ENSG00000144191.12:t:98377687-98377800,0.0121,0.0112,3,4,1,chr2,+,ENSG00000144191.12:t:98377687-98377800_98376036-98377687,98376036,98377687,,,chr2:98376036-98377687,target,non-NMD rescued,0,""
ctrl_ctrl,MBOAT2,ENSG00000143797.12,ENSG00000143797.12:s:9003540-9003709,0.0353,0.0273,4,5,1,chr2,-,ENSG00000143797.12:s:9003540-9003709_8888073-9003540,8888073,9003540,,,chr2:8888073-9003540,source,NMD rescued,0,""
ctrl_ctrl,SHQ1,ENSG00000144736.14,ENSG00000144736.14:s:72792916-72793036,0.0023,8e-04,2,3,1,chr3,-,ENSG00000144736.14:s:72792916-72793036_72763014-72792916,72763014,72792916,,,chr3:72763014-72792916,source,NMD rescued,0,""
ctrl_ctrl,SHQ1,ENSG00000144736.14,ENSG00000144736.14:t:72749277-72750836,0.0014,4e-04,3,4,1,chr3,-,ENSG00000144736.14:t:72749277-72750836_72750836-72762906,72750836,72762906,,,chr3:72750836-72762906,target,NMD rescued,0,""
ctrl_ctrl,C9orf72,ENSG00000147894.17,ENSG00000147894.17:t:27566677-27567164,0.0092,0.0094,7,6,1,chr9,-,ENSG00000147894.17:t:27566677-27567164_27567164-27572521,27567164,27572521,27567165,27571135,chr9:27567164-27572521,target,non-NMD rescued,0,""
ctrl_ctrl,CACNA1B,ENSG00000148408.13,ENSG00000148408.13:s:138013129-138013235,0.0261,0.0128,3,3,1,chr9,+,ENSG00000148408.13:s:138013129-138013235_138013235-138017139,138013235,138017139,,,chr9:138013235-138017139,source,non-NMD rescued,0,""
ctrl_ctrl,CDH22,ENSG00000149654.11,ENSG00000149654.11:s:46199423-46199559,0.0343,0.0212,2,3,1,chr20,-,ENSG00000149654.11:s:46199423-46199559_46178197-46199423,46178197,46199423,,,chr20:46178197-46199423,source,non-NMD rescued,0,""
ctrl_ctrl,CAMK2G,ENSG00000148660.21,ENSG00000148660.21:t:73872989-73873083,0.0162,0.0089,5,3,1,chr10,-,ENSG00000148660.21:t:73872989-73873083_73873083-73873201,73873083,73873201,,,chr10:73873083-73873201,target,non-NMD rescued,0,""
ctrl_ctrl,DOCK1,ENSG00000150760.13,ENSG00000150760.13:s:127381278-127381368,0.0011,0,2,3,1,chr10,+,ENSG00000150760.13:s:127381278-127381368_127381368-127381953,127381368,127381953,,,chr10:127381368-127381953,source,NMD rescued,0,""
ctrl_ctrl,DOCK1,ENSG00000150760.13,ENSG00000150760.13:t:127384790-127384909,0.0011,0,2,3,1,chr10,+,ENSG00000150760.13:t:127384790-127384909_127382041-127384790,127382041,127384790,,,chr10:127382041-127384790,target,NMD rescued,0,""
ctrl_ctrl,DLG5,ENSG00000151208.17,ENSG00000151208.17:s:77793544-77794117,0.0356,0.0069,3,3,1,chr10,-,ENSG00000151208.17:s:77793544-77794117_77793236-77793543,77793236,77793543,77793236,77793543,chr10:77793236-77793543,source,non-NMD rescued,0,""
ctrl_ctrl,DLG5,ENSG00000151208.17,ENSG00000151208.17:t:77790791-77792543,0.0355,0.0069,3,3,1,chr10,-,ENSG00000151208.17:t:77790791-77792543_77792544-77793164,77792544,77793164,77792544,77793164,chr10:77792544-77793164,target,non-NMD rescued,0,""
ctrl_ctrl,SOGA1,ENSG00000149639.15,ENSG00000149639.15:t:na-36781304,0.0112,0.014,2,3,1,chr20,-,ENSG00000149639.15:t:na-36781304_36781304-36852826,36781304,36852826,,,chr20:36781304-36852826,target,NMD rescued,0,""
ctrl_ctrl,TRPT1,ENSG00000149743.14,ENSG00000149743.14:s:64225786-64225870,0.0482,0.0192,2,3,1,chr11,-,ENSG00000149743.14:s:64225786-64225870_64224717-64225786,64224717,64225786,,,chr11:64224717-64225786,source,non-NMD rescued,0,""
ctrl_ctrl,RABGEF1,ENSG00000154710.18,ENSG00000154710.18:s:66712167-66712224,0.0405,0.0223,7,7,1,chr7,+,ENSG00000154710.18:s:66712167-66712224_66712224-66713328,66712224,66713328,,,chr7:66712224-66713328,source,NMD rescued,0,""
ctrl_ctrl,FGD5,ENSG00000154783.12,ENSG00000154783.12:s:14810853-14810865,0.0044,0.0036,2,3,1,chr3,+,ENSG00000154783.12:s:14810853-14810865_14810865-14811880,14810865,14811880,,,chr3:14810865-14811880,source,non-NMD rescued,0,""
ctrl_ctrl,PTPRN2,ENSG00000155093.19,ENSG00000155093.19:s:158081298-158081377,2e-04,0,2,3,1,chr7,-,ENSG00000155093.19:s:158081298-158081377_158040550-158081298,158040550,158081298,,,chr7:158040550-158081298,source,non-NMD rescued,0,""
ctrl_ctrl,PTPRN2,ENSG00000155093.19,ENSG00000155093.19:s:158316819-158316932,2e-04,0,3,4,1,chr7,-,ENSG00000155093.19:s:158316819-158316932_158249647-158316819,158249647,158316819,,,chr7:158249647-158316819,source,non-NMD rescued,0,""
ctrl_ctrl,PTPRN2,ENSG00000155093.19,ENSG00000155093.19:t:158205171-158205277,0.0024,0,3,4,1,chr7,-,ENSG00000155093.19:t:158205171-158205277_158205273-158249607,158205273,158249607,,,chr7:158205273-158249607,target,non-NMD rescued,0,""
ctrl_ctrl,PTPRD,ENSG00000153707.18,ENSG00000153707.18:s:9183304-9183363,0.029,0.0138,3,4,1,chr9,-,ENSG00000153707.18:s:9183304-9183363_9127206-9183304,9127206,9183304,,,chr9:9127206-9183304,source,non-NMD rescued,0,""
ctrl_ctrl,PTPRD,ENSG00000153707.18,ENSG00000153707.18:t:9018697-9018735,0.0089,0.0051,4,4,1,chr9,-,ENSG00000153707.18:t:9018697-9018735_9018735-9127165,9018735,9127165,,,chr9:9018735-9127165,target,non-NMD rescued,0,""
ctrl_ctrl,GOLGA7B,ENSG00000155265.11,ENSG00000155265.11:s:97865590-97866375,0.0258,0.0141,3,3,1,chr10,+,ENSG00000155265.11:s:97865590-97866375_97866375-97866866,97866375,97866866,97866376,97866865,chr10:97866375-97866866,source,non-NMD rescued,0,""
ctrl_ctrl,GOLGA7B,ENSG00000155265.11,ENSG00000155265.11:s:97866866-97866951,0.0283,0.0184,3,3,1,chr10,+,ENSG00000155265.11:s:97866866-97866951_97866951-97867732,97866951,97867732,97866952,97871065,chr10:97866951-97867732,source,non-NMD rescued,0,""
ctrl_ctrl,GOLGA7B,ENSG00000155265.11,ENSG00000155265.11:t:97871066-97871580,0.0012,2e-04,3,3,1,chr10,+,ENSG00000155265.11:t:97871066-97871580_97866951-97871066,97866951,97871066,97866952,97871065,chr10:97866951-97871066,target,non-NMD rescued,0,""
ctrl_ctrl,UBASH3B,ENSG00000154127.10,ENSG00000154127.10:s:122655722-122656210,6e-04,0,3,4,1,chr11,+,ENSG00000154127.10:s:122655722-122656210_122656210-122744155,122656210,122744155,,,chr11:122656210-122744155,source,non-NMD rescued,0,""
ctrl_ctrl,UBASH3B,ENSG00000154127.10,ENSG00000154127.10:t:122775634-122776276,5e-04,0,4,5,1,chr11,+,ENSG00000154127.10:t:122775634-122776276_122744189-122776219,122744189,122776219,,,chr11:122744189-122776219,target,non-NMD rescued,0,""
ctrl_ctrl,RPGR,ENSG00000156313.15,ENSG00000156313.15:s:38321027-38321089,0.0016,2e-04,2,3,1,chrX,-,ENSG00000156313.15:s:38321027-38321089_38320634-38321027,38320634,38321027,,,chrX:38320634-38321027,source,non-NMD rescued,0,""
ctrl_ctrl,RPGR,ENSG00000156313.15,ENSG00000156313.15:t:38318829-38318990,0.0149,0.0093,2,3,1,chrX,-,ENSG00000156313.15:t:38318829-38318990_38318987-38320498,38318987,38320498,,,chrX:38318987-38320498,target,non-NMD rescued,0,""
ctrl_ctrl,UNC5D,ENSG00000156687.11,ENSG00000156687.11:t:35549292-35549510,0.0053,0.0093,4,5,1,chr8,+,ENSG00000156687.11:t:35549292-35549510_35274673-35549292,35274673,35549292,,,chr8:35274673-35549292,target,non-NMD rescued,0,""
ctrl_ctrl,ADCY8,ENSG00000155897.10,ENSG00000155897.10:s:130836277-130836449,0.005,0.0043,2,3,1,chr8,-,ENSG00000155897.10:s:130836277-130836449_130822710-130836277,130822710,130836277,,,chr8:130822710-130836277,source,non-NMD rescued,0,""
ctrl_ctrl,ADCY8,ENSG00000155897.10,ENSG00000155897.10:s:130903772-130904042,0.0268,0.0175,3,4,1,chr8,-,ENSG00000155897.10:s:130903772-130904042_130894218-130903772,130894218,130903772,,,chr8:130894218-130903772,source,non-NMD rescued,0,""
ctrl_ctrl,ADCY8,ENSG00000155897.10,ENSG00000155897.10:s:130909708-130909866,0.0024,9e-04,2,3,1,chr8,-,ENSG00000155897.10:s:130909708-130909866_130909066-130909708,130909066,130909708,,,chr8:130909066-130909708,source,non-NMD rescued,0,""
ctrl_ctrl,ADCY8,ENSG00000155897.10,ENSG00000155897.10:t:130884564-130884761,0.0398,0.0262,2,3,1,chr8,-,ENSG00000155897.10:t:130884564-130884761_130884761-130894169,130884761,130894169,,,chr8:130884761-130894169,target,non-NMD rescued,0,""
ctrl_ctrl,ADCY8,ENSG00000155897.10,ENSG00000155897.10:t:130903772-130904042,0.0024,9e-04,2,3,1,chr8,-,ENSG00000155897.10:t:130903772-130904042_130904042-130908924,130904042,130908924,,,chr8:130904042-130908924,target,non-NMD rescued,0,""
ctrl_ctrl,CARNMT1,ENSG00000156017.13,ENSG00000156017.13:s:75016849-75017448,0.0303,0.0149,2,3,1,chr9,-,ENSG00000156017.13:s:75016849-75017448_75016805-75017253,75016805,75017253,,,chr9:75016805-75017253,source,non-NMD rescued,0,""
ctrl_ctrl,FAM81A,ENSG00000157470.12,ENSG00000157470.12:t:59458550-59458646,0.002,0.0034,7,8,1,chr15,+,ENSG00000157470.12:t:59458550-59458646_59439064-59458550,59439064,59458550,,,chr15:59439064-59458550,target,NMD rescued,0,""
ctrl_ctrl,LRP8,ENSG00000157193.18,ENSG00000157193.18:s:53275631-53275753,0.0117,0.007,6,6,1,chr1,-,ENSG00000157193.18:s:53275631-53275753_53274820-53275631,53274820,53275631,,,chr1:53274820-53275631,source,non-NMD rescued,0,""
ctrl_ctrl,ISL2,ENSG00000159556.10,ENSG00000159556.10:s:76336773-76336941,0.0093,0.0036,2,3,1,chr15,+,ENSG00000159556.10:s:76336773-76336941_76336941-76340276,76336941,76340276,,,chr15:76336941-76340276,source,non-NMD rescued,0,""
ctrl_ctrl,KALRN,ENSG00000160145.16,ENSG00000160145.16:s:124033369-124033813,0.0381,0.0173,3,4,1,chr3,+,ENSG00000160145.16:s:124033369-124033813_124033813-124162210,124033813,124162210,,,chr3:124033813-124162210,source,non-NMD rescued,0,""
ctrl_ctrl,KALRN,ENSG00000160145.16,ENSG00000160145.16:s:124633849-124633953,0.0392,0.0091,3,3,1,chr3,+,ENSG00000160145.16:s:124633849-124633953_124633954-124637096,124633954,124637096,124633954,124637096,chr3:124633954-124637096,source,non-NMD rescued,0,""
ctrl_ctrl,KALRN,ENSG00000160145.16,ENSG00000160145.16:s:124699869-124700033,4e-04,0,3,3,1,chr3,+,ENSG00000160145.16:s:124699869-124700033_124700033-124700977,124700033,124700977,,,chr3:124700033-124700977,source,non-NMD rescued,0,""
ctrl_ctrl,KALRN,ENSG00000160145.16,ENSG00000160145.16:s:124699869-124700033,0.0047,5e-04,3,3,1,chr3,+,ENSG00000160145.16:s:124699869-124700033_124700033-124701093,124700033,124701093,,,chr3:124700033-124701093,source,non-NMD rescued,0,""
ctrl_ctrl,KALRN,ENSG00000160145.16,ENSG00000160145.16:t:124702038-124702116,0.0071,0.001,2,3,1,chr3,+,ENSG00000160145.16:t:124702038-124702116_124701255-124702038,124701255,124702038,,,chr3:124701255-124702038,target,non-NMD rescued,0,""
ctrl_ctrl,PDE9A,ENSG00000160191.18,ENSG00000160191.18:s:42756775-42759418,4e-04,0,3,2,1,chr21,+,ENSG00000160191.18:s:42756775-42759418_42759419-42760327,42759419,42760327,42759419,42760327,chr21:42759419-42760327,source,non-NMD rescued,0,""
ctrl_ctrl,LSS,ENSG00000160285.15,ENSG00000160285.15:t:46193627-46193747,0.0034,0.0021,2,2,1,chr21,-,ENSG00000160285.15:t:46193627-46193747_46193747-46193867,46193747,46193867,46193748,46194490,chr21:46193747-46193867,target,non-NMD rescued,0,""
ctrl_ctrl,CELF5,ENSG00000161082.13,ENSG00000161082.13:s:3278031-3278110,3e-04,0,4,3,1,chr19,+,ENSG00000161082.13:s:3278031-3278110_3278109-3278209,3278109,3278209,3278111,3278208,chr19:3278109-3278209,source,non-NMD rescued,0,""
ctrl_ctrl,CELF5,ENSG00000161082.13,ENSG00000161082.13:s:3278031-3278110,3e-04,0,4,3,1,chr19,+,ENSG00000161082.13:s:3278031-3278110_3278110-3278231,3278110,3278231,3278111,3278208,chr19:3278110-3278231,source,non-NMD rescued,0,""
ctrl_ctrl,CELF5,ENSG00000161082.13,ENSG00000161082.13:s:3278031-3278110,0.0197,0.0105,4,3,1,chr19,+,ENSG00000161082.13:s:3278031-3278110_3278111-3278208,3278111,3278208,3278111,3278208,chr19:3278111-3278208,source,non-NMD rescued,0,""
ctrl_ctrl,CELF5,ENSG00000161082.13,ENSG00000161082.13:t:3250985-3251067,3e-04,0,3,4,1,chr19,+,ENSG00000161082.13:t:3250985-3251067_3244216-3250985,3244216,3250985,,,chr19:3244216-3250985,target,non-NMD rescued,0,""
ctrl_ctrl,CELF5,ENSG00000161082.13,ENSG00000161082.13:t:3281199-3281345,3e-04,0,4,4,1,chr19,+,ENSG00000161082.13:t:3281199-3281345_3278316-3281199,3278316,3281199,3278317,3281198,chr19:3278316-3281199,target,non-NMD rescued,0,""
ctrl_ctrl,CELF5,ENSG00000161082.13,ENSG00000161082.13:t:3281199-3281345,0.0197,0.0105,4,4,1,chr19,+,ENSG00000161082.13:t:3281199-3281345_3278317-3281198,3278317,3281198,3278317,3281198,chr19:3278317-3281198,target,non-NMD rescued,0,""
ctrl_ctrl,TAOK1,ENSG00000160551.12,ENSG00000160551.12:s:29534118-29534300,4e-04,0,2,3,1,chr17,+,ENSG00000160551.12:s:29534118-29534300_29534300-29534874,29534300,29534874,,,chr17:29534300-29534874,source,non-NMD rescued,0,""
ctrl_ctrl,TAOK1,ENSG00000160551.12,ENSG00000160551.12:t:29542561-29551903,4e-04,0,2,3,1,chr17,+,ENSG00000160551.12:t:29542561-29551903_29534928-29542561,29534928,29542561,,,chr17:29534928-29542561,target,non-NMD rescued,0,""
ctrl_ctrl,USP24,ENSG00000162402.14,ENSG00000162402.14:s:55081322-55081424,5e-04,0,2,3,1,chr1,-,ENSG00000162402.14:s:55081322-55081424_55078651-55081322,55078651,55081322,,,chr1:55078651-55081322,source,non-NMD rescued,0,""
ctrl_ctrl,USP24,ENSG00000162402.14,ENSG00000162402.14:t:55078538-55078651,7e-04,0,2,3,1,chr1,-,ENSG00000162402.14:t:55078538-55078651_55078651-55081322,55078651,55081322,,,chr1:55078651-55081322,target,non-NMD rescued,0,""
ctrl_ctrl,ZNF382,ENSG00000161298.18,ENSG00000161298.18:s:36604817-36605730,0.0195,0.0221,4,2,1,chr19,+,ENSG00000161298.18:s:36604817-36605730_36605521-36607552,36605521,36607552,,,chr19:36605521-36607552,source,non-NMD rescued,0,""
ctrl_ctrl,SHANK1,ENSG00000161681.16,ENSG00000161681.16:s:50697096-50697122,0.0241,0.0194,3,3,1,chr19,-,ENSG00000161681.16:s:50697096-50697122_50696969-50697096,50696969,50697096,50696970,50697095,chr19:50696969-50697096,source,non-NMD rescued,0,""
ctrl_ctrl,KIF26B,ENSG00000162849.16,ENSG00000162849.16:s:245419579-245419745,0.0029,0.0015,2,3,1,chr1,+,ENSG00000162849.16:s:245419579-245419745_245419745-245464259,245419745,245464259,,,chr1:245419745-245464259,source,non-NMD rescued,0,""
ctrl_ctrl,PTPN13,ENSG00000163629.13,ENSG00000163629.13:s:86672365-86672543,4e-04,0,3,3,1,chr4,+,ENSG00000163629.13:s:86672365-86672543_86672543-86674457,86672543,86674457,86672544,86674456,chr4:86672543-86674457,source,non-NMD rescued,0,""
ctrl_ctrl,IFT122,ENSG00000163913.13,ENSG00000163913.13:s:129483485-129483892,0.0028,0.0014,2,3,1,chr3,+,ENSG00000163913.13:s:129483485-129483892_129483682-129483926,129483682,129483926,,,chr3:129483682-129483926,source,non-NMD rescued,0,""
ctrl_ctrl,IFT122,ENSG00000163913.13,ENSG00000163913.13:t:129488191-129488397,0.0019,0.001,3,4,1,chr3,+,ENSG00000163913.13:t:129488191-129488397_129484032-129488257,129484032,129488257,,,chr3:129484032-129488257,target,NMD rescued,0,""
ctrl_ctrl,SFMBT1,ENSG00000163935.14,ENSG00000163935.14:t:52954315-52954411,0.0155,0.0097,2,3,1,chr3,-,ENSG00000163935.14:t:52954315-52954411_52954411-52962209,52954411,52962209,,,chr3:52954411-52962209,target,non-NMD rescued,0,""
ctrl_ctrl,RNF123,ENSG00000164068.16,ENSG00000164068.16:s:49700636-49700709,0.0486,0.0175,2,2,1,chr3,+,ENSG00000164068.16:s:49700636-49700709_49700709-49701533,49700709,49701533,,,chr3:49700709-49701533,source,non-NMD rescued,0,""
ctrl_ctrl,SEPTIN8,ENSG00000164402.14,ENSG00000164402.14:t:132765409-132765529,0.0014,0.0017,7,7,1,chr5,-,ENSG00000164402.14:t:132765409-132765529_132765529-132767686,132765529,132767686,,,chr5:132765529-132767686,target,NMD rescued,0,""
ctrl_ctrl,ADCY1,ENSG00000164742.16,ENSG00000164742.16:s:45622632-45622743,7e-04,0,2,3,1,chr7,+,ENSG00000164742.16:s:45622632-45622743_45622743-45625299,45622743,45625299,,,chr7:45622743-45625299,source,NMD rescued,0,""
ctrl_ctrl,ADCY1,ENSG00000164742.16,ENSG00000164742.16:t:45648670-45648797,3e-04,0,4,4,1,chr7,+,ENSG00000164742.16:t:45648670-45648797_45625377-45648670,45625377,45648670,,,chr7:45625377-45648670,target,NMD rescued,0,""
ctrl_ctrl,ADCY1,ENSG00000164742.16,ENSG00000164742.16:t:45648670-45648797,3e-04,0,4,4,1,chr7,+,ENSG00000164742.16:t:45648670-45648797_45625430-45648670,45625430,45648670,,,chr7:45625430-45648670,target,non-NMD rescued,0,""
ctrl_ctrl,FOXK1,ENSG00000164916.11,ENSG00000164916.11:t:4740838-4741023,0.0024,9e-04,2,3,1,chr7,+,ENSG00000164916.11:t:4740838-4741023_4737421-4740838,4737421,4740838,,,chr7:4737421-4740838,target,non-NMD rescued,0,""
ctrl_ctrl,INTS8,ENSG00000164941.14,ENSG00000164941.14:s:94831992-94832174,8e-04,0,2,3,1,chr8,+,ENSG00000164941.14:s:94831992-94832174_94832174-94834300,94832174,94834300,,,chr8:94832174-94834300,source,non-NMD rescued,0,""
ctrl_ctrl,SUN1,ENSG00000164828.18,ENSG00000164828.18:s:892278-892418,5e-04,0,2,3,1,chr7,+,ENSG00000164828.18:s:892278-892418_892418-895334,892418,895334,,,chr7:892418-895334,source,non-NMD rescued,0,""
ctrl_ctrl,TMUB1,ENSG00000164897.14,ENSG00000164897.14:t:151082175-151082593,0.0062,0.0061,7,7,1,chr7,-,ENSG00000164897.14:t:151082175-151082593_151082458-151083434,151082458,151083434,,,chr7:151082458-151083434,target,NMD rescued,0,""
ctrl_ctrl,WRN,ENSG00000165392.11,ENSG00000165392.11:s:31064915-31065063,0.0471,0.0248,2,3,1,chr8,+,ENSG00000165392.11:s:31064915-31065063_31065063-31068258,31065063,31068258,,,chr8:31065063-31068258,source,non-NMD rescued,0,""
ctrl_ctrl,MELK,ENSG00000165304.8,ENSG00000165304.8:t:36581644-36581739,0.0335,0.0172,4,4,1,chr9,+,ENSG00000165304.8:t:36581644-36581739_36580871-36581644,36580871,36581644,,,chr9:36580871-36581644,target,non-NMD rescued,0,""
ctrl_ctrl,ZFYVE1,ENSG00000165861.14,ENSG00000165861.14:t:72993143-72993357,0.0276,0.0174,2,3,1,chr14,-,ENSG00000165861.14:t:72993143-72993357_72993357-72997028,72993357,72997028,,,chr14:72993357-72997028,target,NMD rescued,0,""
ctrl_ctrl,GPT2,ENSG00000166123.14,ENSG00000166123.14:s:46900682-46900883,0.0017,0,2,2,1,chr16,+,ENSG00000166123.14:s:46900682-46900883_46900883-46906842,46900883,46906842,,,chr16:46900883-46906842,source,non-NMD rescued,0,""
ctrl_ctrl,XRRA1,ENSG00000166435.16,ENSG00000166435.16:t:74906840-74907273,0.0354,0.0213,3,4,1,chr11,-,ENSG00000166435.16:t:74906840-74907273_74907273-74936884,74907273,74936884,,,chr11:74907273-74936884,target,non-NMD rescued,0,""
ctrl_ctrl,ATF7IP2,ENSG00000166669.13,ENSG00000166669.13:t:10473479-10473534,0.0454,0.0324,3,4,1,chr16,+,ENSG00000166669.13:t:10473479-10473534_10457529-10473479,10457529,10473479,,,chr16:10457529-10473479,target,NMD rescued,0,""
ctrl_ctrl,ISLR2,ENSG00000167178.16,ENSG00000167178.16:t:74131081-74131316,0.0357,0.0022,6,5,1,chr15,+,ENSG00000167178.16:t:74131081-74131316_74130665-74131207,74130665,74131207,,,chr15:74130665-74131207,target,non-NMD rescued,0,""
ctrl_ctrl,ACSF2,ENSG00000167107.13,ENSG00000167107.13:s:50461633-50461686,0.0021,6e-04,2,3,1,chr17,+,ENSG00000167107.13:s:50461633-50461686_50461686-50461820,50461686,50461820,,,chr17:50461686-50461820,source,non-NMD rescued,0,""
ctrl_ctrl,ACSF2,ENSG00000167107.13,ENSG00000167107.13:t:50462184-50462317,0.0021,6e-04,2,3,1,chr17,+,ENSG00000167107.13:t:50462184-50462317_50461885-50462184,50461885,50462184,,,chr17:50461885-50462184,target,non-NMD rescued,0,""
ctrl_ctrl,HDGFL2,ENSG00000167674.15,ENSG00000167674.15:s:4491764-4491835,1e-04,0,4,3,1,chr19,+,ENSG00000167674.15:s:4491764-4491835_4491835-4492015,4491835,4492015,,,chr19:4491835-4492015,source,non-NMD rescued,0,""
ctrl_ctrl,HDGFL2,ENSG00000167674.15,ENSG00000167674.15:t:4493703-4493862,1e-04,0,4,3,1,chr19,+,ENSG00000167674.15:t:4493703-4493862_4492152-4493703,4492152,4493703,,,chr19:4492152-4493703,target,non-NMD rescued,1,""
ctrl_ctrl,MGAT5B,ENSG00000167889.13,ENSG00000167889.13:s:76933292-76933297,5e-04,0,2,3,1,chr17,+,ENSG00000167889.13:s:76933292-76933297_76933297-76937229,76933297,76937229,,,chr17:76933297-76937229,source,non-NMD rescued,0,""
ctrl_ctrl,MGAT5B,ENSG00000167889.13,ENSG00000167889.13:t:76937988-76938143,2e-04,0,5,6,1,chr17,+,ENSG00000167889.13:t:76937988-76938143_76937368-76937988,76937368,76937988,,,chr17:76937368-76937988,target,non-NMD rescued,0,""
