paste_into_igv_junction,auc,avg_fpr,avg_tpr,fpr_value,tpr_value
chr12:50016715-50025328,0.453703703703704,0.210648148148148,0.140625,0.37037037037037,0.3
chr12:51196173-51197770,0.508333333333333,0.456187895212286,0.460975609756098,0.407407407407407,0.25
chr12:53171988-53173345,0.521296296296296,0.311621966794381,0.329310344827586,0.407407407407407,0.5
chr12:53537552-53543297,0.505555555555556,0.665343915343915,0.696428571428571,0.518518518518519,0.7
chr12:54371096-54373973,0.584259259259259,0.642857142857143,0.741071428571429,0.444444444444444,0.7
chr12:56348851-56349345,0.568518518518519,0.470209339774557,0.540217391304348,0.592592592592593,0.65
chr12:56351190-56354466,0.638888888888889,0.549019607843137,0.733823529411765,0.555555555555556,0.85
chr12:56601086-56601180,0.583333333333333,0.441919191919192,0.528409090909091,0.37037037037037,0.4
chr12:57237152-57237243,0.583333333333333,0.333333333333333,0.5,0.333333333333333,0.5
chr12:57303217-57304473,0.794444444444444,0.427777777777778,0.7475,0.555555555555556,0.8
chr12:57631086-57631915,0.553703703703704,0.635603345280765,0.691935483870968,0.518518518518519,0.6
chr12:63621337-63624040,0.552777777777778,0.476543209876543,0.53,0.518518518518519,0.6
chr12:66455564-66456187,0.5,0.257080610021787,0.232352941176471,0.407407407407407,0.35
chr12:79805768-79807226,0.674074074074074,0.424315619967794,0.602173913043478,0.222222222222222,0.45
chr12:81299382-81312160,0.528703703703704,0.490299823633157,0.516666666666667,0.481481481481482,0.6
chr12:81312168-81325777,0.602777777777778,0.45761316872428,0.562222222222222,0.333333333333333,0.45
chr12:88111858-88115098,0.622222222222222,0.353801169590643,0.497368421052632,0.259259259259259,0.35
chr12:88118743-88119021,0.592592592592593,0.554526748971193,0.665277777777778,0.444444444444444,0.6
chr12:88119150-88120114,0.512962962962963,0.637731481481482,0.6375,0.62962962962963,0.6
chr12:100083134-100086275,0.646296296296296,0.55026455026455,0.707142857142857,0.555555555555556,0.65
chr12:100108548-100128580,0.544444444444444,0.480676328502416,0.526086956521739,0.444444444444444,0.45
chr12:108823361-108857428,0.440740740740741,0.288888888888889,0.1575,0.444444444444444,0.25
chr12:109939247-109942842,0.605555555555556,0.454106280193237,0.561956521739131,0.444444444444444,0.6
chr12:109939247-109945260,0.5,0.5,0.5,0.407407407407407,0.55
chr12:109945349-109947256,0.459259259259259,0.517713365539453,0.476086956521739,0.481481481481482,0.45
chr12:110042459-110044420,0.524074074074074,0.489533011272142,0.514130434782609,0.444444444444444,0.55
chr12:110496203-110499535,0.733333333333333,0.398550724637681,0.636956521739131,0.259259259259259,0.6
chr12:110499546-110502049,0.688888888888889,0.417874396135266,0.610869565217391,0.333333333333333,0.7
chr12:111943369-111978736,0.533333333333333,0.66951566951567,0.740384615384615,0.518518518518519,0.6
chr12:112200798-112201127,0.532407407407407,0.168981481481482,0.203125,0.296296296296296,0.3
chr12:116022601-116054245,0.59537037037037,0.0925925925925927,0.18,0.148148148148148,0.35
chr12:116054357-116096669,0.62037037037037,0.137254901960784,0.264705882352941,0.259259259259259,0.45
chr12:118151158-118151927,0.616666666666667,0.121693121693122,0.210714285714286,0.185185185185185,0.45
chr12:119718861-119720478,0.491666666666667,0.500841750841751,0.493181818181818,0.481481481481482,0.5
chr12:121240869-121244573,0.562962962962963,0.472624798711755,0.536956521739131,0.518518518518519,0.5
chr12:121801808-121802879,0.488888888888889,0.358024691358025,0.333333333333333,0.407407407407407,0.4
chr12:122334705-122336632,0.737037037037037,0.396940418679549,0.639130434782609,0.296296296296296,0.8
chr12:122522299-122526170,0.424074074074074,0.238683127572017,0.152777777777778,0.407407407407407,0.3
chr12:122940284-122944391,0.755555555555556,0.387205387205387,0.65,0.296296296296296,0.55
chr12:123499536-123520095,0.544444444444444,0.400759734093067,0.458974358974359,0.62962962962963,0.65
chr12:124326370-124330845,0.619444444444444,0.296296296296296,0.45,0.296296296296296,0.55
chr12:124335632-124336639,0.597222222222222,0.464197530864198,0.566666666666667,0.481481481481482,0.5
chr12:124778586-124782683,0.683333333333333,0.418871252204586,0.605952380952381,0.333333333333333,0.55
chr12:124782811-124786357,0.431481481481482,0.524691358024691,0.455952380952381,0.481481481481482,0.55
chr12:124817707-124862380,0.564814814814815,0.198653198653199,0.306818181818182,0.407407407407407,0.5
chr12:124862497-124863595,0.591666666666667,0.245149911816579,0.342857142857143,0.444444444444444,0.45
chr12:130428337-130434734,0.7,0.404115226337449,0.608888888888889,0.37037037037037,0.6
chr12:132813419-132821996,0.592592592592593,0.459742351046699,0.554347826086957,0.407407407407407,0.5
chr12:132822311-132841518,0.553703703703704,0.402659069325736,0.456410256410256,0.444444444444444,0.45
chr12:132853573-132854243,0.551851851851852,0.138047138047138,0.168181818181818,0.222222222222222,0.35
chr12:132855662-132856468,0.617592592592593,0.241545893719807,0.378260869565217,0.37037037037037,0.65
chr12:133122024-133128328,0.512037037037037,0.205761316872428,0.211111111111111,0.407407407407407,0.4
chr12:422508-428769,0.392592592592593,0.276688453159041,0.108823529411765,0.407407407407407,0.15
chr12:880031-881692,0.546296296296296,0.678062678062678,0.759615384615385,0.518518518518519,0.7
chr12:2493386-2504842,0.611111111111111,0.386111111111111,0.50375,0.296296296296296,0.4
chr12:2547524-2549943,0.537037037037037,0.371399176954733,0.423611111111111,0.37037037037037,0.45
chr12:2633712-2634297,0.591666666666667,0.150617283950617,0.243333333333333,0.259259259259259,0.35
chr12:2679796-2680363,0.515740740740741,0.683127572016461,0.698148148148148,0.740740740740741,0.65
chr12:2680575-2682550,0.567592592592593,0.283950617283951,0.395,0.296296296296296,0.45
chr12:2812856-2820086,0.652777777777778,0.349794238683128,0.513888888888889,0.37037037037037,0.55
chr12:6833644-6833925,0.552777777777778,0.65843621399177,0.719444444444445,0.592592592592593,0.65
chr12:6875758-6882196,0.488888888888889,0.195473251028807,0.211111111111111,0.37037037037037,0.35
chr12:6906662-6913891,0.589814814814815,0.633461047254151,0.744827586206896,0.518518518518519,0.6
chr12:8188535-8193520,0.614814814814815,0.298611111111111,0.421875,0.407407407407407,0.6
chr12:8188645-8193520,0.65462962962963,0.345345345345345,0.521621621621622,0.296296296296296,0.55
chr12:8193655-8194203,0.731481481481482,0.341666666666667,0.595,0.259259259259259,0.7
chr12:8194327-8194420,0.613888888888889,0.456228956228956,0.572727272727273,0.481481481481482,0.65
chr12:8777061-8777590,0.659259259259259,0.150326797385621,0.329411764705882,0.222222222222222,0.45
chr12:9311831-9312875,0.626851851851852,0.296296296296296,0.55,0.296296296296296,0.55
chr12:14416948-14423909,0.518518518518519,0.377995642701525,0.364705882352941,0.407407407407407,0.4
chr12:15557523-15565593,0.576851851851852,0.416416416416416,0.506756756756757,0.296296296296296,0.3
chr12:26957743-26963342,0.651851851851852,0.433977455716586,0.589130434782609,0.333333333333333,0.55
chr12:27302188-27309114,0.672222222222222,0.42512077294686,0.601086956521739,0.333333333333333,0.65
chr12:27673827-27676428,0.772222222222222,0.380246913580247,0.655555555555556,0.259259259259259,0.7
chr12:27676599-27677064,0.696296296296296,0.414653784219002,0.615217391304348,0.296296296296296,0.6
chr12:27677096-27679489,0.635185185185185,0.436213991769547,0.571111111111111,0.37037037037037,0.45
chr12:30983150-30983310,0.471296296296296,0.407407407407407,0.35,0.407407407407407,0.35
chr12:32601334-32602161,0.524074074074074,0.641975308641975,0.673333333333333,0.592592592592593,0.7
chr12:32737161-32737865,0.453703703703704,0.520128824476651,0.472826086956522,0.481481481481482,0.55
chr12:43759016-43760925,0.509259259259259,0.26797385620915,0.291176470588235,0.37037037037037,0.45
chr12:43836901-43844624,0.675,0,0.2,0,0.35
chr12:46383695-46387747,0.67037037037037,0.259259259259259,0.6,0.259259259259259,0.6
chr12:48918472-48920930,0.64537037037037,0.259259259259259,0.55,0.259259259259259,0.55
chr12:49742280-49752464,0.513888888888889,0.228070175438597,0.228947368421053,0.37037037037037,0.25
chr12:50112301-50165026,0.564814814814815,0.445305770887166,0.513953488372093,0.296296296296296,0.35
chr12:50401028-50427765,0.509259259259259,0.555555555555556,0.563157894736842,0.592592592592593,0.55
chr12:51723301-51745903,0.580555555555556,0.150462962962963,0.240625,0.259259259259259,0.4
chr12:53061469-53062153,0.469444444444445,0.220043572984749,0.152941176470588,0.333333333333333,0.35
chr12:53181992-53185387,0.505555555555556,0.123456790123457,0.158333333333333,0.222222222222222,0.25
chr12:56018177-56019318,0.55462962962963,0.322751322751323,0.392857142857143,0.333333333333333,0.55
chr12:56021580-56025054,0.65462962962963,0.26984126984127,0.457142857142857,0.259259259259259,0.6
chr12:56160320-56160626,0.661111111111111,0.429951690821256,0.594565217391304,0.407407407407407,0.7
chr12:57231000-57231713,0.559259259259259,0.508818342151676,0.572619047619048,0.444444444444444,0.55
chr12:57624606-57624866,0.512037037037037,0.925925925925926,0.95,0.925925925925926,0.95
chr12:57757084-57757291,0.489814814814815,0.275720164609053,0.241666666666667,0.407407407407407,0.35
chr12:62543198-62544898,0.657407407407407,0.431561996779388,0.592391304347826,0.333333333333333,0.45
chr12:64087026-64091276,0.557407407407407,0.38231780167264,0.416129032258065,0.444444444444444,0.5
chr12:68692112-68696851,0.434259259259259,0.191358024691358,0.1125,0.296296296296296,0.15
chr12:69470530-69486202,0.546296296296296,0.389389389389389,0.424324324324324,0.407407407407407,0.4
chr12:70294294-70310895,0.594444444444445,0.451851851851852,0.547777777777778,0.518518518518519,0.6
chr12:93381031-93394609,0.625925925925926,0.645299145299145,0.803846153846154,0.555555555555556,0.7
chr12:97560197-97560537,0.564814814814815,0.428571428571429,0.496428571428571,0.333333333333333,0.55
chr12:100291660-100296762,0.628703703703704,0.447736625514403,0.574444444444444,0.37037037037037,0.7
chr12:101716812-101720123,0.522222222222222,0.490338164251208,0.51304347826087,0.407407407407407,0.4
chr12:101720174-101723168,0.484259259259259,0.418418418418418,0.385135135135135,0.444444444444444,0.5
chr12:105122670-105126004,0.522222222222222,0.282051282051282,0.311538461538462,0.37037037037037,0.4
chr12:106956065-106957082,0.516666666666667,0.503014642549526,0.519767441860465,0.444444444444444,0.45
chr12:110022728-110024046,0.588888888888889,0.119047619047619,0.214285714285714,0.222222222222222,0.4
chr12:111710437-111712498,0.657407407407407,0.146296296296296,0.3375,0.259259259259259,0.45
chr12:111893022-111893477,0.49537037037037,0.259259259259259,0.25,0.259259259259259,0.25
chr12:113372807-113374793,0.707407407407407,0.324324324324324,0.543243243243243,0.296296296296296,0.5
chr12:120061826-120064733,0.575,0.30952380952381,0.375,0.0370370370370371,0.1
chr12:122130933-122133348,0.539814814814815,0.452777777777778,0.49375,0.37037037037037,0.45
chr12:122860210-122860679,0.588888888888889,0.264746227709191,0.342592592592593,0.333333333333333,0.4
chr12:125076611-125078096,0.562962962962963,0.357298474945534,0.429411764705882,0.37037037037037,0.45
chr12:131917062-131919212,0.587037037037037,0.148148148148148,0.225,0.222222222222222,0.35
chr12:131929380-131929907,0.528703703703704,0.592592592592593,0.65,0.592592592592593,0.65
chr12:131981596-131982093,0.69537037037037,0.406546080964686,0.603488372093023,0.481481481481482,0.65
chr12:131992230-132005077,0.662962962962963,0.087962962962963,0.30625,0.148148148148148,0.5
chr12:132508350-132525734,0.528703703703704,0.492181069958848,0.523333333333333,0.481481481481482,0.6
chr12:132701369-132714858,0.433333333333333,0.17948717948718,0.107692307692308,0.333333333333333,0.15
chr12:133131014-133139199,0.57037037037037,0.12037037037037,0.1625,0.185185185185185,0.3
chr12:133143622-133144434,0.438888888888889,0.229166666666667,0.115625,0.37037037037037,0.3
chr12:133182030-133184664,0.527777777777778,0.165432098765432,0.183333333333333,0.296296296296296,0.25
chr13:20799339-20800113,0.603703703703704,0.156862745098039,0.270588235294118,0.296296296296296,0.45
chr13:36336358-36346582,0.597222222222222,0.0875420875420876,0.181818181818182,0.111111111111111,0.35
chr13:39012233-39017500,0.550925925925926,0.314814814814815,0.391071428571429,0.333333333333333,0.45
chr13:45411480-45411733,0.630555555555556,0.310541310541311,0.440384615384615,0.37037037037037,0.6
chr13:78642213-78659049,0.455555555555556,0.700740740740741,0.642,0.592592592592593,0.55
chr13:95887393-95887892,0.564814814814815,0.58361391694725,0.671212121212121,0.518518518518519,0.65
chr13:95949454-96013307,0.596296296296296,0.165784832451499,0.342857142857143,0.333333333333333,0.45
chr13:98846060-98848592,0.640740740740741,0.436213991769547,0.578888888888889,0.481481481481482,0.75
chr13:100642311-100662964,0.632407407407407,0.207407407407407,0.37,0.222222222222222,0.45
chr13:25553920-25554580,0.85,0,0.375,0,0.6
chr13:26676724-26680035,0.596296296296296,0.41358024691358,0.516666666666667,0.296296296296296,0.4
chr13:35164509-35171272,0.657407407407407,0.431561996779388,0.592391304347826,0.518518518518519,0.75
chr13:45344446-45377061,0.538888888888889,0.279320987654321,0.322916666666667,0.333333333333333,0.45
chr13:45465210-45466517,0.525925925925926,0.278582930756844,0.330434782608696,0.259259259259259,0.35
chr13:45479066-45480246,0.455555555555556,0.695987654320988,0.654166666666667,0.518518518518519,0.5
chr13:49464056-49467864,0.666666666666667,0.608888888888889,0.84,0.481481481481482,0.8
chr13:52019143-52028319,0.592592592592593,0.47979797979798,0.577272727272727,0.518518518518519,0.65
chr13:75804541-75809154,0.567592592592593,0.412827461607949,0.492682926829268,0.185185185185185,0.3
chr13:111153991-111209872,0.566666666666667,0.281207133058985,0.32037037037037,0.37037037037037,0.4
chr13:111277673-111280538,0.52037037037037,0.483950617283951,0.504444444444444,0.37037037037037,0.4
chr13:112878303-112881816,0.537962962962963,0.499548328816622,0.535365853658537,0.444444444444444,0.5
chr13:114292197-114292284,0.525925925925926,0.0833333333333334,0.1125,0.148148148148148,0.2
chr13:114292283-114292370,0.562037037037037,0.119047619047619,0.264285714285714,0.259259259259259,0.35
chr13:114292455-114292585,0.532407407407407,0.0666666666666667,0.06,0.0740740740740741,0.15
chr14:20372857-20373011,0.563888888888889,0.5,0.56125,0.333333333333333,0.5
chr14:21431858-21437194,0.485185185185185,0.511111111111111,0.495555555555556,0.407407407407407,0.55
chr14:23052083-23052473,0.593518518518519,0.479012345679012,0.566666666666667,0.555555555555556,0.65
chr14:23347731-23348161,0.566666666666667,0.471014492753623,0.539130434782609,0.333333333333333,0.4
chr14:23349426-23351948,0.527777777777778,0.466329966329966,0.495454545454545,0.407407407407407,0.5
chr14:23567319-23567597,0.528703703703704,0.592592592592593,0.65,0.592592592592593,0.65
chr14:24182403-24182976,0.486111111111111,0.255360623781677,0.226315789473684,0.296296296296296,0.3
chr14:24271248-24271487,0.573148148148148,0.647266313932981,0.745238095238095,0.555555555555556,0.6
chr14:24441795-24442346,0.562962962962963,0.205387205387205,0.322727272727273,0.296296296296296,0.45
chr14:47035278-47061249,0.52962962962963,0.419047619047619,0.45,0.481481481481482,0.55
chr14:50438094-50440013,0.531481481481482,0.0246913580246914,0.0666666666666667,0.0370370370370371,0.1
chr14:50532158-50542499,0.462962962962963,0.248148148148148,0.19,0.407407407407407,0.35
chr14:50754867-50756492,0.590740740740741,0.460547504025765,0.553260869565217,0.37037037037037,0.6
chr14:50758630-50759857,0.643518518518519,0.437710437710438,0.585227272727273,0.518518518518519,0.7
chr14:50979549-50981854,0.437037037037037,0.527375201288245,0.46304347826087,0.481481481481482,0.5
chr14:58411971-58427054,0.668518518518519,0.416460905349794,0.592222222222222,0.37037037037037,0.6
chr14:59461173-59475869,0.603703703703704,0.455840455840456,0.562820512820513,0.518518518518519,0.65
chr14:67503551-67515086,0.447222222222222,0.256944444444444,0.159375,0.407407407407407,0.25
chr14:74287886-74288716,0.519444444444445,0.216931216931217,0.257142857142857,0.333333333333333,0.4
chr14:74683533-74685600,0.476851851851852,0.444444444444444,0.416176470588235,0.481481481481482,0.45
chr14:74909190-74911248,0.587037037037037,0.614097968936679,0.720967741935484,0.518518518518519,0.65
chr14:74916520-74919845,0.511111111111111,0.0946502057613169,0.122222222222222,0.185185185185185,0.15
chr14:74921561-74923180,0.522222222222222,0.612200435729848,0.645588235294118,0.555555555555556,0.65
chr14:75053659-75056447,0.516666666666667,0.410493827160494,0.433333333333333,0.518518518518519,0.6
chr14:75124223-75126905,0.57962962962963,0.526851851851852,0.61375,0.481481481481482,0.55
chr14:75959345-75960814,0.705555555555556,0.0427350427350427,0.292307692307692,0.111111111111111,0.5
chr14:76809643-76812305,0.477777777777778,0.185185185185185,0.15,0.333333333333333,0.3
chr14:81324187-81370988,0.67037037037037,0.425925925925926,0.6,0.444444444444444,0.55
chr14:88705588-88712271,0.374074074074074,0.211111111111111,0.035,0.333333333333333,0.1
chr14:100293377-100295626,0.647222222222222,0.435831180017227,0.580232558139535,0.407407407407407,0.65
chr14:100295993-100298842,0.655555555555556,0.420957542908762,0.576829268292683,0.407407407407407,0.7
chr14:102251995-102304962,0.659259259259259,0.126984126984127,0.388095238095238,0.222222222222222,0.55
chr14:102508549-102508641,0.480555555555556,0.506172839506173,0.484444444444445,0.481481481481482,0.45
chr14:103737397-103737694,0.506481481481481,0.240740740740741,0.27,0.333333333333333,0.35
chr14:21075499-21075766,0.698148148148148,0.286195286195286,0.503030303030303,0.259259259259259,0.65
chr14:22605866-22606422,0.446296296296296,0.219907407407407,0.128125,0.333333333333333,0.15
chr14:23308199-23319735,0.674074074074074,0.374779541446208,0.569047619047619,0.185185185185185,0.5
chr14:23955212-23967211,0.531481481481482,0.450617283950617,0.483333333333333,0.333333333333333,0.4
chr14:23982586-23990182,0.646296296296296,0.157894736842105,0.302631578947368,0.222222222222222,0.45
chr14:24094845-24096892,0.6,0.335648148148148,0.459375,0.296296296296296,0.6
chr14:24158199-24160239,0.443518518518519,0.212962962962963,0.175,0.407407407407407,0.3
chr14:24232847-24233219,0.47962962962963,0.506734006734007,0.484090909090909,0.37037037037037,0.3
chr14:24374466-24375975,0.569444444444445,0.111111111111111,0.2,0.185185185185185,0.25
chr14:24375715-24376294,0.55,0.165432098765432,0.176666666666667,0.259259259259259,0.35
chr14:24412691-24412997,0.713888888888889,0.222222222222222,0.65,0.222222222222222,0.65
chr14:32077435-32117140,0.585185185185185,0.451851851851852,0.54,0.296296296296296,0.35
chr14:37290368-37308056,0.478703703703704,0.501234567901235,0.48,0.481481481481482,0.5
chr14:39267189-39276934,0.575925925925926,0.766081871345029,0.781578947368421,0.518518518518519,0.7
chr14:56585912-56593115,0.618518518518519,0.579861111111111,0.7265625,0.481481481481482,0.75
chr14:56616027-56618594,0.609259259259259,0.17738791423002,0.3,0.259259259259259,0.55
chr14:56618763-56619358,0.62962962962963,0.40650406504065,0.546341463414634,0.444444444444444,0.6
chr14:56634952-56635122,0.576851851851852,0.487510766580534,0.559302325581395,0.444444444444444,0.5
chr14:58299691-58299798,0.581481481481482,0.353174603174603,0.428571428571429,0.296296296296296,0.5
chr14:58365622-58366883,0.501851851851852,0.669220945083014,0.667241379310345,0.666666666666667,0.6
chr14:58440160-58442706,0.531481481481482,0.728395061728395,0.741666666666667,0.666666666666667,0.7
chr14:58512627-58514196,0.747222222222222,0.522962962962963,0.832,0.481481481481482,0.8
chr14:60812127-60817918,0.416666666666667,0.536231884057971,0.451086956521739,0.62962962962963,0.55
chr14:60817949-60818722,0.666666666666667,0.427536231884058,0.597826086956522,0.407407407407407,0.7
chr14:61046167-61048151,0.664814814814815,0.432098765432099,0.597777777777778,0.407407407407407,0.7
chr14:66922938-66924194,0.524074074074074,0.487373737373737,0.514772727272727,0.333333333333333,0.5
chr14:66924292-66965191,0.514814814814815,0.493558776167472,0.508695652173913,0.407407407407407,0.45
chr14:67586456-67586810,0.518518518518519,0.164351851851852,0.203125,0.296296296296296,0.35
chr14:69424202-69428562,0.530555555555556,0.153086419753086,0.193333333333333,0.296296296296296,0.3
chr14:71047984-71055504,0.7,0.228395061728395,0.466666666666667,0.185185185185185,0.5
chr14:73264335-73264556,0.522222222222222,0.618655692729767,0.681481481481482,0.62962962962963,0.6
chr14:73801788-73802885,0.675,0.0802469135802469,0.341666666666667,0.185185185185185,0.5
chr14:74046130-74055584,0.435185185185185,0.199430199430199,0.123076923076923,0.37037037037037,0.15
chr14:74101238-74114006,0.597222222222222,0.307048984468339,0.424193548387097,0.37037037037037,0.5
chr14:75902224-75906555,0.551851851851852,0.296296296296296,0.325,0.296296296296296,0.3
chr14:77329201-77330310,0.590740740740741,0.159844054580897,0.286842105263158,0.296296296296296,0.45
chr14:78297860-78298668,0.621296296296296,0.108641975308642,0.253333333333333,0.0740740740740741,0.3
chr14:79663949-79697630,0.642592592592593,0.438003220611916,0.583695652173913,0.333333333333333,0.6
chr14:79805190-79861039,0.514814814814815,0.495473251028807,0.508888888888889,0.703703703703704,0.7
chr14:79805199-79861039,0.60462962962963,0.665185185185185,0.802,0.666666666666667,0.8
chr14:91216460-91223676,0.507407407407407,0.250841750841751,0.236363636363636,0.37037037037037,0.5
chr14:100376504-100380910,0.498148148148148,0.686868686868687,0.693181818181818,0.518518518518519,0.6
chr14:100845533-100845876,0.516666666666667,0.492753623188406,0.509782608695652,0.518518518518519,0.55
chr14:100980663-100982509,0.499074074074074,0.723905723905724,0.715909090909091,0.592592592592593,0.55
chr14:101762970-101856686,0.452777777777778,0.532828282828283,0.482954545454546,0.518518518518519,0.55
chr14:104152461-104155613,0.582407407407407,0.185185185185185,0.35,0.185185185185185,0.35
chr14:104865513-104876256,0.655555555555556,0.392050587172538,0.565853658536585,0.407407407407407,0.6
chr14:104985878-104988943,0.47962962962963,0.310013717421125,0.298148148148148,0.333333333333333,0.35
chr14:105466742-105469467,0.557407407407407,0.475040257648953,0.533695652173913,0.407407407407407,0.5
chr14:105468349-105469467,0.581481481481482,0.461728395061729,0.544444444444444,0.333333333333333,0.55
chr15:20439197-20439322,0.50462962962963,0.628507295173962,0.651515151515152,0.37037037037037,0.3
chr15:20439259-20439446,0.471296296296296,0.544358311800172,0.515116279069767,0.481481481481482,0.55
chr15:20462986-20466195,0.547222222222222,0.384126984126984,0.43,0.37037037037037,0.5
chr15:25407262-25409088,0.488888888888889,0.504830917874396,0.493478260869565,0.481481481481482,0.5
chr15:25411971-25415710,0.596296296296296,0.425495262704565,0.525581395348837,0.37037037037037,0.5
chr15:25411971-25415715,0.564814814814815,0.256515775034294,0.353703703703704,0.518518518518519,0.55
chr15:28196354-28198378,0.462962962962963,0.0555555555555556,0,0.0740740740740741,0
chr15:35490197-35538274,0.59537037037037,0.527527527527528,0.643243243243243,0.444444444444444,0.6
chr15:37099599-37100892,0.635185185185185,0.122685185185185,0.290625,0.259259259259259,0.5
chr15:40286074-40289272,0.537962962962963,0.444444444444444,0.488157894736842,0.444444444444444,0.5
chr15:40335700-40336574,0.543518518518519,0.208576998050682,0.226315789473684,0.333333333333333,0.25
chr15:43036346-43036528,0.503703703703704,0.621527777777778,0.621875,0.481481481481482,0.55
chr15:43554687-43558795,0.561111111111111,0.111111111111111,0.125,0.148148148148148,0.3
chr15:43632934-43635360,0.588888888888889,0.558641975308642,0.670833333333333,0.481481481481482,0.65
chr15:44585850-44592331,0.566666666666667,0.536111111111111,0.60125,0.518518518518519,0.55
chr15:44598373-44600467,0.526851851851852,0.405405405405405,0.421621621621622,0.444444444444444,0.5
chr15:44657263-44660432,0.619444444444445,0.367367367367367,0.502702702702703,0.259259259259259,0.5
chr15:50648885-50650568,0.627777777777778,0.543981481481482,0.7109375,0.407407407407407,0.6
chr15:63666472-63669281,0.624074074074074,0.640432098765432,0.81875,0.481481481481482,0.65
chr15:66352955-66386607,0.480555555555556,0.888888888888889,0.85,0.888888888888889,0.85
chr15:73751097-73752110,0.661111111111111,0.429951690821256,0.594565217391304,0.444444444444444,0.65
chr15:74900137-74901950,0.591666666666667,0.666666666666667,0.85,0.666666666666667,0.85
chr15:75362453-75364488,0.581481481481482,0.467171717171717,0.544318181818182,0.333333333333333,0.4
chr15:75362748-75364488,0.626851851851852,0.444444444444444,0.574444444444444,0.518518518518519,0.65
chr15:76227230-76231333,0.512962962962963,0.200435729847495,0.179411764705882,0.296296296296296,0.4
chr15:79006434-79012489,0.640740740740741,0.521604938271605,0.702777777777778,0.444444444444444,0.7
chr15:82475637-82476786,0.536111111111111,0.271604938271605,0.295833333333333,0.407407407407407,0.5
chr15:82892841-82986080,0.549074074074074,0.166666666666667,0.210714285714286,0.259259259259259,0.25
chr15:89322015-89323404,0.57962962962963,0.179337231968811,0.257894736842105,0.222222222222222,0.35
chr15:89327349-89328685,0.491666666666667,0.417989417989418,0.41,0.407407407407407,0.3
chr15:90091644-90092343,0.485185185185185,0.12962962962963,0.1,0.222222222222222,0.2
chr15:92630345-92656522,0.439814814814815,0.666666666666667,0.606451612903226,0.592592592592593,0.55
chr15:93045705-93072916,0.537037037037037,0.66803840877915,0.748148148148148,0.555555555555556,0.65
chr15:99729731-99731718,0.571296296296296,0.636070853462158,0.732608695652174,0.62962962962963,0.75
chr15:100580945-100586224,0.601851851851852,0.185185185185185,0.258823529411765,0.296296296296296,0.4
chr15:101430063-101431990,0.746296296296296,0.367845117845118,0.628409090909091,0.185185185185185,0.55
chr15:22560997-22561060,0.537037037037037,0.473251028806584,0.511111111111111,0.444444444444444,0.4
chr15:22561934-22562949,0.594444444444445,0.458937198067633,0.555434782608696,0.481481481481482,0.65
chr15:22774313-22810749,0.557407407407407,0.0895061728395061,0.204166666666667,0.222222222222222,0.3
chr15:22812253-22814387,0.580555555555556,0.255144032921811,0.361111111111111,0.296296296296296,0.4
chr15:22814505-22820313,0.644444444444445,0.691919191919192,0.840909090909091,0.592592592592593,0.75
chr15:25000374-25019027,0.47037037037037,0.512882447665056,0.482608695652174,0.481481481481482,0.65
chr15:25042910-25051099,0.544444444444444,0.28968253968254,0.333928571428571,0.407407407407407,0.55
chr15:30903887-30904512,0.607407407407407,0.441975308641975,0.554444444444444,0.333333333333333,0.5
chr15:30903894-30904512,0.596296296296296,0.541541541541542,0.648648648648649,0.444444444444444,0.55
chr15:33842035-33844862,0.561111111111111,0.469135802469136,0.532142857142857,0.296296296296296,0.55
chr15:40046069-40046862,0.508333333333333,0.4,0.416666666666667,0.444444444444444,0.4
chr15:40046069-40060097,0.531481481481482,0.200435729847495,0.194117647058824,0.296296296296296,0.35
chr15:40389929-40391949,0.640740740740741,0.371296296296296,0.52375,0.259259259259259,0.5
chr15:41286100-41297834,0.518518518518519,0.164351851851852,0.203125,0.296296296296296,0.3
chr15:41736368-41739906,0.530555555555556,0.249158249158249,0.279545454545455,0.407407407407407,0.35
chr15:41817458-41818009,0.538888888888889,0.351290684624018,0.407575757575758,0.37037037037037,0.4
chr15:41844607-41845203,0.585185185185185,0.118518518518519,0.24,0.259259259259259,0.4
chr15:41845320-41845943,0.512037037037037,0.177777777777778,0.16,0.259259259259259,0.25
chr15:42563857-42565446,0.7,0,0.225,0,0.4
chr15:43134014-43135512,0.611111111111111,0.118055555555556,0.265625,0.222222222222222,0.45
chr15:43185879-43189199,0.562962962962963,0.483127572016461,0.547777777777778,0.481481481481482,0.55
chr15:45587876-45603100,0.641666666666667,0.2,0.38,0.333333333333333,0.55
chr15:45587876-45605428,0.475,0.460185185185185,0.43125,0.481481481481482,0.45
chr15:55324834-55327531,0.692592592592593,0.138888888888889,0.36,0.185185185185185,0.5
chr15:57251423-57253262,0.716666666666667,0.405797101449275,0.627173913043478,0.222222222222222,0.6
chr15:59438282-59439024,0.724074074074074,0.32032032032032,0.571621621621622,0.185185185185185,0.6
chr15:59439064-59458550,0.710185185185185,0.189300411522634,0.455555555555556,0.259259259259259,0.55
chr15:62740769-62750402,0.655555555555556,0.405684754521964,0.568604651162791,0.296296296296296,0.55
chr15:64926170-64930822,0.581481481481482,0.225442834138486,0.295652173913044,0.333333333333333,0.45
chr15:66293336-66294988,0.519444444444444,0.543981481481482,0.5703125,0.518518518518519,0.55
chr15:66294174-66294988,0.486111111111111,0.521521521521522,0.506756756756757,0.481481481481482,0.5
